participant_id,prolific_id,timestamp_iso,trial_index,block,trial_id,audio_file,audio_url,target_image,distractor_image,target_side,left_image,right_image,choice,choice_image,is_correct,reaction_time_ms,headphone_type,timestamp_iso.1,recognize,understand,meaning_match,msa_dialect,natural,dialect_best,dialect_second,understand_other,msa_instruction,msa_vowels,msa_reading,msa_listening,other_languages,percent_english,percent_arabic,percent_other,language_switching,family_preference,age,gender,country_of_residence,attention_audio,attention_response,attention_index,final_feedback,completion_code
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:23:32.249Z,,Survey,69.0,69_non-creaky.wav,,72.png,,,,,,,,,Wired Headset,2026-01-28T05:23:32.249Z,7.0,7.0,7.0,dialect,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:24:33.959Z,,Survey,157.0,157_creaky.wav,,12.png,,,,,,,,,Wired Headset,2026-01-28T05:24:33.959Z,5.0,6.0,5.0,dialect,4.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:25:05.352Z,,Survey,263.0,263_creaky.wav,,148.png,,,,,,,,,Wired Headset,2026-01-28T05:25:05.352Z,7.0,6.0,7.0,both,5.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:25:53.865Z,,Survey,58.0,58_non-creaky.wav,,63.png,,,,,,,,,Wired Headset,2026-01-28T05:25:53.865Z,7.0,7.0,6.0,both,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:26:22.468Z,,Survey,12.0,12_non-creaky.wav,,12.png,,,,,,,,,Wired Headset,2026-01-28T05:26:22.468Z,4.0,4.0,4.0,msa,4.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:27:11.999Z,,Survey,30.0,30_non-creaky.wav,,30.png,,,,,,,,,Wired Headset,2026-01-28T05:27:11.999Z,1.0,1.0,1.0,msa,3.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:27:32.056Z,,Survey,74.0,74_non-creaky.wav,,82.png,,,,,,,,,Wired Headset,2026-01-28T05:27:32.056Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:28:19.054Z,,Survey,32.0,32_non-creaky.wav,,32.png,,,,,,,,,Wired Headset,2026-01-28T05:28:19.054Z,5.0,5.0,5.0,msa,3.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:28:52.674Z,,Survey,249.0,249_creaky.wav,,123.png,,,,,,,,,Wired Headset,2026-01-28T05:28:52.674Z,4.0,6.0,4.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:29:06.592Z,,Survey,3.0,3_non-creaky.wav,,3.png,,,,,,,,,Wired Headset,2026-01-28T05:29:06.592Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:29:32.535Z,,Survey,108.0,108_non-creaky.wav,,129.png,,,,,,,,,Wired Headset,2026-01-28T05:29:32.535Z,6.0,7.0,6.0,both,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:29:41.936Z,,Survey,82.0,82_non-creaky.wav,,82.png,,,,,,,,,Wired Headset,2026-01-28T05:29:41.936Z,6.0,7.0,6.0,dialect,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:30:31.726Z,,Survey,288.0,288_creaky.wav,,182.png,,,,,,,,,Wired Headset,2026-01-28T05:30:31.726Z,7.0,7.0,5.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:31:00.492Z,,Survey,251.0,251_creaky.wav,,127.png,,,,,,,,,Wired Headset,2026-01-28T05:31:00.492Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:31:15.348Z,,Survey,250.0,250_creaky.wav,,125.png,,,,,,,,,Wired Headset,2026-01-28T05:31:15.348Z,7.0,7.0,7.0,both,2.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:31:30.698Z,,Survey,182.0,182_creaky.wav,,40.png,,,,,,,,,Wired Headset,2026-01-28T05:31:30.698Z,7.0,7.0,7.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:31:50.919Z,,Survey,115.0,115_non-creaky.wav,,143.png,,,,,,,,,Wired Headset,2026-01-28T05:31:50.919Z,7.0,7.0,7.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:32:16.638Z,,Survey,124.0,124_non-creaky.wav,,155.png,,,,,,,,,Wired Headset,2026-01-28T05:32:16.638Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:32:32.369Z,,Survey,148.0,148_creaky.wav,,4.png,,,,,,,,,Wired Headset,2026-01-28T05:32:32.369Z,7.0,7.0,7.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:33:06.697Z,,Survey,61.0,61_non-creaky.wav,,67.png,,,,,,,,,Wired Headset,2026-01-28T05:33:06.697Z,7.0,7.0,7.0,dialect,3.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:33:24.523Z,,Survey,119.0,119_non-creaky.wav,,148.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:33:24.523Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:33:47.886Z,,Survey,68.0,68_non-creaky.wav,,75.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:33:47.886Z,7.0,7.0,7.0,dialect,2.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:34:00.267Z,,Survey,237.0,237_creaky.wav,,104.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:34:00.267Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:34:09.589Z,,Survey,37.0,37_non-creaky.wav,,36.png,,,,,,,,,Wired Headset,2026-01-28T05:34:09.589Z,7.0,7.0,7.0,dialect,4.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:34:11.300Z,,Survey,288.0,288_creaky.wav,,182.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:34:11.300Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:34:19.636Z,,Survey,286.0,286_creaky.wav,,180.png,,,,,,,,,Wired Headset,2026-01-28T05:34:19.636Z,7.0,7.0,7.0,both,2.0,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:34:26.249Z,,Survey,248.0,248_creaky.wav,,121.png,,,,,,,,,Baseus Bowie E20,2026-01-28T05:34:26.249Z,7.0,7.0,7.0,both,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:34:29.598Z,,Survey,97.0,97_non-creaky.wav,,112.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:34:29.598Z,5.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:34:39.669Z,,Survey,84.0,84_non-creaky.wav,,84.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:34:39.669Z,5.0,6.0,7.0,dialect,4.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:34:38.492Z,,Survey,41.0,41_non-creaky.wav,,42.png,,,,,,,,,Wired Headset,2026-01-28T05:34:38.492Z,7.0,7.0,7.0,dialect,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:34:40.055Z,,Survey,3.0,3_non-creaky.wav,,3.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:34:40.055Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:34:55.007Z,,Survey,44.0,44_non-creaky.wav,,46.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:34:55.007Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:34:56.267Z,,Survey,282.0,282_creaky.wav,,176.png,,,,,,,,,Wired Headset,2026-01-28T05:34:56.267Z,7.0,7.0,5.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:35:07.154Z,,Survey,39.0,39_non-creaky.wav,,40.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:35:07.154Z,7.0,7.0,7.0,dialect,2.0,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:35:06.394Z,,Survey,221.0,221_creaky.wav,,85.png,,,,,,,,,Baseus Bowie E20,2026-01-28T05:35:06.394Z,5.0,7.0,5.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:35:16.377Z,,Survey,23.0,23_non-creaky.wav,,23.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:35:16.377Z,6.0,6.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:35:19.380Z,,Survey,241.0,241_creaky.wav,,112.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:35:19.380Z,6.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:35:34.589Z,,Survey,56.0,56_non-creaky.wav,,61.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:35:34.589Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:35:41.730Z,,Survey,39.0,39_non-creaky.wav,,40.png,,,,,,,,,Wired Headset,2026-01-28T05:35:41.730Z,7.0,7.0,7.0,dialect,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:35:50.195Z,,Survey,132.0,132_non-creaky.wav,,164.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:35:50.195Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:35:51.959Z,,Survey,245.0,245_creaky.wav,,118.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:35:51.959Z,6.0,6.0,1.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:35:57.357Z,,Survey,103.0,103_non-creaky.wav,,120.png,,,,,,,,,Wired Headset,2026-01-28T05:35:57.357Z,7.0,7.0,7.0,both,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:36:04.693Z,,Survey,174.0,174_creaky.wav,,30.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:36:04.693Z,1.0,1.0,4.0,dialect,1.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:36:07.685Z,,Survey,252.0,252_creaky.wav,,129.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:36:07.685Z,7.0,7.0,7.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:36:11.149Z,,Survey,274.0,274_creaky.wav,,162.png,,,,,,,,,Wired Headset,2026-01-28T05:36:11.149Z,7.0,7.0,7.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:36:20.632Z,,Survey,189.0,189_creaky.wav,,47.png,,,,,,,,,Wired Headset,2026-01-28T05:36:20.632Z,7.0,7.0,7.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:36:23.207Z,,Survey,151.0,151_creaky.wav,,7.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:36:23.207Z,3.0,5.0,7.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:36:34.706Z,,Survey,174.0,174_creaky.wav,,30.png,,,,,,,,,Wired Headset,2026-01-28T05:36:34.706Z,1.0,1.0,4.0,msa,4.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:36:35.910Z,,Survey,279.0,279_creaky.wav,,168.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:36:35.910Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:36:38.033Z,,Survey,102.0,102_non-creaky.wav,,119.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:36:38.033Z,7.0,6.0,5.0,both,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:36:48.398Z,,Survey,189.0,189_creaky.wav,,47.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:36:48.398Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:36:59.809Z,,Survey,67.0,67_non-creaky.wav,,74.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:36:59.809Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:37:05.631Z,,Survey,141.0,141_non-creaky.wav,,179.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:37:05.631Z,6.0,6.0,7.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:37:09.639Z,,Survey,125.0,125_non-creaky.wav,,156.png,,,,,,,,,Wired Headset,2026-01-28T05:37:09.639Z,7.0,7.0,2.0,both,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:37:13.567Z,,Survey,32.0,32_non-creaky.wav,,32.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:37:13.567Z,5.0,6.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:37:16.782Z,,Survey,31.0,31_non-creaky.wav,,30.png,,,,,,,,,Wired Headset,2026-01-28T05:37:16.782Z,1.0,1.0,4.0,msa,4.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:37:26.379Z,,Survey,125.0,125_non-creaky.wav,,156.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:37:26.379Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:37:29.987Z,,Survey,100.0,100_non-creaky.wav,,117.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:37:29.987Z,7.0,6.0,5.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:37:35.187Z,,Survey,94.0,94_non-creaky.wav,,104.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:37:35.187Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:37:34.886Z,,Survey,112.0,112_non-creaky.wav,,139.png,,,,,,,,,Wired Headset,2026-01-28T05:37:34.886Z,7.0,7.0,7.0,both,6.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:37:54.982Z,,Survey,4.0,4_non-creaky.wav,,4.png,,,,,,,,,Wired Headset,2026-01-28T05:37:54.982Z,7.0,7.0,5.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:37:56.549Z,,Survey,150.0,150_creaky.wav,,6.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:37:56.549Z,5.0,4.0,6.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:38:00.982Z,,Survey,111.0,111_non-creaky.wav,,137.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:38:00.982Z,4.0,5.0,1.0,msa,4.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:38:05.088Z,,Survey,215.0,215_creaky.wav,,74.png,,,,,,,,,Wired Headset,2026-01-28T05:38:05.088Z,7.0,7.0,7.0,dialect,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:38:16.083Z,,Survey,164.0,164_creaky.wav,,20.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:38:16.083Z,1.0,2.0,4.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:38:27.403Z,,Survey,185.0,185_creaky.wav,,42.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:38:27.403Z,7.0,7.0,7.0,dialect,2.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:38:35.940Z,,Survey,7.0,7_non-creaky.wav,,7.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:38:35.940Z,6.0,5.0,2.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:38:39.079Z,,Survey,253.0,253_creaky.wav,,131.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:38:39.079Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:38:47.523Z,,Survey,114.0,114_non-creaky.wav,,142.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:38:47.523Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:38:56.534Z,,Survey,38.0,38_non-creaky.wav,,40.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:38:56.534Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:39:05.912Z,,Survey,90.0,90_non-creaky.wav,,99.png,,,,,,,,,Wired Headset,2026-01-28T05:39:05.912Z,5.0,6.0,6.0,dialect,5.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:39:09.966Z,,Survey,8.0,8_non-creaky.wav,,6.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:39:09.966Z,1.0,,1.0,dialect,1.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:39:11.051Z,,Survey,249.0,249_creaky.wav,,123.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:39:11.051Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:39:26.637Z,,Survey,81.0,81_non-creaky.wav,,81.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:39:26.637Z,7.0,7.0,7.0,dialect,2.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:39:27.597Z,,Survey,61.0,61_non-creaky.wav,,67.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:39:27.597Z,6.0,5.0,6.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:39:37.709Z,,Survey,131.0,131_non-creaky.wav,,163.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:39:37.709Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:39:41.072Z,,Survey,93.0,93_non-creaky.wav,,104.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:39:41.072Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:39:41.207Z,,Survey,180.0,180_creaky.wav,,36.png,,,,,,,,,Wired Headset,2026-01-28T05:39:41.207Z,5.0,7.0,7.0,msa,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:39:45.905Z,,Survey,72.0,72_non-creaky.wav,,80.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:39:45.905Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:39:54.123Z,,Survey,260.0,260_creaky.wav,,145.png,,,,,,,,,Wired Headset,2026-01-28T05:39:54.123Z,6.0,7.0,7.0,both,3.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:40:01.409Z,,Survey,117.0,117_non-creaky.wav,,146.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:40:01.409Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:40:02.746Z,,Survey,95.0,95_non-creaky.wav,,107.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:40:02.746Z,7.0,7.0,7.0,both,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:40:08.133Z,,Survey,118.0,118_non-creaky.wav,,147.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:40:08.133Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:40:16.021Z,,Survey,199.0,199_creaky.wav,,60.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:40:16.021Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:40:24.878Z,,Survey,84.0,84_non-creaky.wav,,84.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:40:24.878Z,7.0,7.0,7.0,dialect,2.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:40:25.887Z,,Survey,76.0,76_non-creaky.wav,,84.png,,,,,,,,,Wired Headset,2026-01-28T05:40:25.887Z,5.0,7.0,5.0,msa,6.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:40:33.882Z,,Survey,187.0,187_creaky.wav,,44.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:40:33.882Z,7.0,7.0,7.0,dialect,2.0,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:40:40.262Z,,Survey,260.0,260_creaky.wav,,145.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T05:40:40.262Z,7.0,7.0,7.0,both,5.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:40:43.597Z,,Survey,121.0,121_non-creaky.wav,,150.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:40:43.597Z,7.0,7.0,7.0,msa,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:40:52.640Z,,Survey,285.0,285_creaky.wav,,179.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:40:52.640Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:41:02.483Z,,Survey,112.0,112_non-creaky.wav,,139.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:41:02.483Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:41:11.437Z,,Survey,113.0,113_non-creaky.wav,,141.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:41:11.437Z,7.0,7.0,7.0,both,7.0,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:41:13.823Z,,Survey,36.0,36_non-creaky.wav,,36.png,,,,,,,,,Wired Headset,2026-01-28T05:41:13.823Z,5.0,7.0,6.0,both,5.0,,,,,,,,,,,,,,,,,,,,,
